Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,transition_poss,transition_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,cut_poss,cut_pts,off-screen_poss,off-screen_pts,putbacks_poss,putbacks_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,transition_ppp,transition_percentile,transition_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,cut_ppp,cut_percentile,cut_freq,off-screen_ppp,off-screen_percentile,off-screen_freq,putbacks_ppp,putbacks_percentile,putbacks_freq
Quinn Cook,CLE,28,73,180,23,157,-100.0,-100.0,-100.0,-100.0,2.6,2.7,-100.0,-100.0,-100.0,-100.0,12.0,11.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,14.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0384615384615385,0.8996478873239436,0.17808219178082194,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9166666666666666,0.3042959427207637,0.8219178082191781,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Quinndary Weatherspoon,SAS,24,75,205,20,121,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
R.J. Hampton,ORL,20,76,175,51,888,12.0,7.0,74.0,89.0,4.2,3.0,-100.0,-100.0,-100.0,-100.0,71.0,67.0,17.0,17.0,10.0,8.0,-100.0,-100.0,-100.0,-100.0,188.2,0.5833333333333334,0.15502183406113537,0.06376195536663125,1.2027027027027026,0.6861313868613139,0.3931987247608927,0.7142857142857143,0.2007042253521127,0.022316684378320937,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9436619718309859,0.34844868735083534,0.37725823591923485,1.0,0.6082677165354331,0.09032943676939427,0.8,0.04430379746835443,0.05313496280552604,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
RJ Barrett,NYK,21,78,214,72,2511,74.0,59.0,236.0,261.0,5.4,4.2,-100.0,-100.0,26.0,27.0,369.0,403.0,66.0,43.0,61.0,67.0,21.0,20.0,44.0,47.0,902.4,0.7972972972972973,0.35807860262008734,0.08200354609929078,1.1059322033898304,0.43795620437956206,0.26152482269503546,0.7777777777777778,0.3221830985915493,0.00598404255319149,-100.0,-100.0,-100.0,1.0384615384615385,0.708904109589041,0.028812056737588652,1.0921409214092141,0.684964200477327,0.4089095744680851,0.6515151515151515,0.14566929133858267,0.07313829787234043,1.098360655737705,0.20569620253164558,0.06759751773049645,0.9523809523809523,0.46938775510204084,0.02327127659574468,1.0681818181818181,0.42696629213483145,0.04875886524822695
Rajon Rondo,LAC,35,73,180,45,769,29.0,18.0,47.0,24.0,5.4,4.9,-100.0,-100.0,-100.0,-100.0,59.0,72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,140.4,0.6206896551724138,0.19213973799126638,0.20655270655270655,0.5106382978723404,0.012165450121654502,0.33475783475783477,0.9074074074074074,0.5880281690140845,0.038461538461538464,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2203389830508475,0.9021479713603818,0.4202279202279202,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Raul Neto,WAS,29,73,180,64,1403,18.0,19.0,120.0,145.0,2.0,1.6,11.0,10.0,-100.0,-100.0,189.0,201.0,14.0,14.0,12.0,19.0,-100.0,-100.0,-100.0,-100.0,366.0,1.0555555555555556,0.8165938864628821,0.04918032786885246,1.2083333333333333,0.6958637469586375,0.32786885245901637,0.8,0.3873239436619718,0.00546448087431694,0.9090909090909091,0.1784037558685446,0.030054644808743168,-100.0,-100.0,-100.0,1.0634920634920635,0.6252983293556086,0.5163934426229508,1.0,0.6082677165354331,0.03825136612021858,1.5833333333333333,0.9367088607594937,0.03278688524590164,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ray Spalding,HOU,24,81,225,2,19,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Rayjon Tucker,PHI,23,75,209,14,68,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Reggie Bullock,NYK,30,78,205,65,1949,-100.0,-100.0,108.0,164.0,0.4,0.3,18.0,9.0,-100.0,-100.0,252.0,287.0,80.0,91.0,32.0,23.0,62.0,61.0,-100.0,-100.0,552.4,-100.0,-100.0,-100.0,1.5185185185185186,0.9683698296836983,0.19551049963794354,0.7499999999999999,0.28169014084507044,0.0007241129616220131,0.5,0.03051643192488263,0.03258508327299059,-100.0,-100.0,-100.0,1.1388888888888888,0.7780429594272077,0.45619116582186825,1.1375,0.8503937007874016,0.14482259232440262,0.71875,0.028481012658227847,0.05792903692976104,0.9838709677419355,0.5153061224489796,0.11223750905141203,-100.0,-100.0,-100.0
Reggie Jackson,LAC,31,74,208,67,1544,74.0,76.0,123.0,123.0,2.9,2.3,14.0,8.0,-100.0,-100.0,209.0,271.0,15.0,24.0,-100.0,-100.0,-100.0,-100.0,10.0,8.0,447.9,1.027027027027027,0.777292576419214,0.16521544987720474,1.0,0.2664233576642336,0.27461486939048896,0.793103448275862,0.3573943661971831,0.00647465952221478,0.5714285714285714,0.04225352112676056,0.03125697700379549,-100.0,-100.0,-100.0,1.2966507177033493,0.954653937947494,0.46662201384237556,1.6,0.9980314960629921,0.033489618218352314,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8,0.09363295880149813,0.022326412145568207
Reggie Perry,BKN,21,80,250,26,211,-100.0,-100.0,10.0,15.0,-100.0,-100.0,17.0,12.0,-100.0,-100.0,17.0,3.0,-100.0,-100.0,16.0,23.0,-100.0,-100.0,17.0,17.0,77.0,-100.0,-100.0,-100.0,1.5,0.9549878345498783,0.12987012987012986,-100.0,-100.0,-100.0,0.7058823529411765,0.07042253521126761,0.22077922077922077,-100.0,-100.0,-100.0,0.17647058823529413,0.002386634844868735,0.22077922077922077,-100.0,-100.0,-100.0,1.4375,0.7943037974683544,0.2077922077922078,-100.0,-100.0,-100.0,1.0,0.31273408239700373,0.22077922077922077
Richaun Holmes,SAC,27,82,235,61,1781,14.0,15.0,51.0,83.0,-100.0,-100.0,256.0,333.0,17.0,18.0,25.0,21.0,-100.0,-100.0,196.0,253.0,-100.0,-100.0,90.0,105.0,649.0,1.0714285714285714,0.851528384279476,0.02157164869029276,1.6274509803921569,0.9927007299270073,0.07858243451463791,-100.0,-100.0,-100.0,1.30078125,0.8356807511737089,0.39445300462249616,1.0588235294117647,0.7602739726027398,0.026194144838212634,0.84,0.21479713603818615,0.03852080123266564,-100.0,-100.0,-100.0,1.2908163265306123,0.5126582278481012,0.3020030816640986,-100.0,-100.0,-100.0,1.1666666666666667,0.6254681647940075,0.1386748844375963
Ricky Rubio,MIN,30,75,190,68,1772,10.0,8.0,137.0,130.0,2.4,1.5,-100.0,-100.0,-100.0,-100.0,212.0,203.0,51.0,42.0,21.0,22.0,12.0,11.0,10.0,9.0,455.4,0.8,0.37336244541484714,0.021958717610891524,0.948905109489051,0.19951338199513383,0.3008344312692139,0.625,0.08098591549295775,0.005270092226613966,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9575471698113207,0.3914081145584726,0.46552481335090035,0.8235294117647058,0.2952755905511811,0.11198945981554678,1.0476190476190477,0.13924050632911392,0.0461133069828722,0.9166666666666666,0.3979591836734694,0.02635046113306983,0.9,0.15917602996254682,0.021958717610891524
Robert Covington,POR,30,79,209,70,2243,10.0,13.0,79.0,94.0,0.1,0.2,58.0,53.0,-100.0,-100.0,308.0,312.0,14.0,8.0,31.0,33.0,-100.0,-100.0,32.0,26.0,532.1,1.3,0.9847161572052402,0.018793459875963165,1.1898734177215189,0.6520681265206812,0.148468333020109,2.0,1.0,0.00018793459875963165,0.9137931034482759,0.18779342723004694,0.10900206728058635,-100.0,-100.0,-100.0,1.0129870129870129,0.5238663484486874,0.5788385641796655,0.5714285714285714,0.08661417322834646,0.02631084382634843,1.064516129032258,0.16455696202531644,0.058259725615485806,-100.0,-100.0,-100.0,0.8125,0.10674157303370786,0.06013907160308213
Robert Franks,ORL,24,79,225,7,101,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,17.0,16.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,17.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9411764705882353,0.34009546539379476,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Robert Williams III,BOS,23,80,237,52,985,-100.0,-100.0,35.0,46.0,-100.0,-100.0,62.0,76.0,14.0,13.0,-100.0,-100.0,-100.0,-100.0,99.0,157.0,-100.0,-100.0,80.0,104.0,290.0,-100.0,-100.0,-100.0,1.3142857142857143,0.8491484184914841,0.1206896551724138,-100.0,-100.0,-100.0,1.2258064516129032,0.7230046948356808,0.21379310344827587,0.9285714285714286,0.4383561643835616,0.04827586206896552,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.5858585858585859,0.939873417721519,0.3413793103448276,-100.0,-100.0,-100.0,1.3,0.8127340823970037,0.27586206896551724
Robert Woodard II,SAC,21,78,235,13,45,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Robin Lopez,WAS,33,84,281,71,1354,-100.0,-100.0,32.0,47.0,-100.0,-100.0,83.0,87.0,158.0,193.0,24.0,22.0,-100.0,-100.0,132.0,181.0,-100.0,-100.0,80.0,82.0,509.0,-100.0,-100.0,-100.0,1.46875,0.9440389294403893,0.06286836935166994,-100.0,-100.0,-100.0,1.0481927710843373,0.37089201877934275,0.16306483300589392,1.2215189873417722,0.9246575342465754,0.3104125736738703,0.9166666666666666,0.3042959427207637,0.047151277013752456,-100.0,-100.0,-100.0,1.371212121212121,0.6772151898734177,0.2593320235756385,-100.0,-100.0,-100.0,1.025,0.36329588014981273,0.15717092337917485
Rodions Kurucs,MIL,23,81,228,21,125,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Rodney Hood,TOR,28,80,208,55,943,25.0,20.0,40.0,32.0,2.1,2.1,-100.0,-100.0,21.0,24.0,90.0,60.0,15.0,21.0,-100.0,-100.0,11.0,8.0,-100.0,-100.0,204.1,0.8,0.37336244541484714,0.12248897599216071,0.8,0.0705596107055961,0.19598236158745713,1.0,0.8045774647887324,0.0102890739833415,-100.0,-100.0,-100.0,1.1428571428571428,0.8835616438356164,0.102890739833415,0.6666666666666666,0.081145584725537,0.44096031357177856,1.4,0.968503937007874,0.07349338559529643,-100.0,-100.0,-100.0,0.7272727272727273,0.14285714285714285,0.05389514943655071,-100.0,-100.0,-100.0
Rodney McGruder,DET,29,76,205,16,194,-100.0,-100.0,16.0,22.0,0.7,0.5,-100.0,-100.0,-100.0,-100.0,25.0,30.0,-100.0,-100.0,10.0,16.0,-100.0,-100.0,-100.0,-100.0,51.7,-100.0,-100.0,-100.0,1.375,0.902676399026764,0.3094777562862669,0.7142857142857143,0.2007042253521127,0.013539651837524177,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2,0.8687350835322196,0.48355899419729204,-100.0,-100.0,-100.0,1.6,0.9525316455696202,0.19342359767891681,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Romeo Langford,BOS,21,76,216,18,283,-100.0,-100.0,11.0,15.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,31.0,12.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42.0,-100.0,-100.0,-100.0,1.3636363636363635,0.8965936739659367,0.2619047619047619,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.3870967741935484,0.01909307875894988,0.7380952380952381,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Rondae Hollis-Jefferson,POR,26,78,217,11,107,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Royce O'Neale,UTA,28,76,226,71,2240,-100.0,-100.0,118.0,140.0,-100.0,-100.0,31.0,29.0,-100.0,-100.0,260.0,266.0,-100.0,-100.0,11.0,16.0,-100.0,-100.0,27.0,26.0,447.0,-100.0,-100.0,-100.0,1.1864406779661016,0.6423357664233577,0.2639821029082774,-100.0,-100.0,-100.0,0.9354838709677419,0.22535211267605634,0.06935123042505593,-100.0,-100.0,-100.0,1.023076923076923,0.5560859188544153,0.5816554809843401,-100.0,-100.0,-100.0,1.4545454545454546,0.8037974683544303,0.024608501118568233,-100.0,-100.0,-100.0,0.9629629629629629,0.26591760299625467,0.06040268456375839
Rudy Gay,SAS,34,80,250,63,1358,45.0,38.0,81.0,95.0,1.6,1.5,28.0,24.0,57.0,54.0,279.0,269.0,25.0,30.0,22.0,28.0,25.0,32.0,33.0,30.0,596.6,0.8444444444444444,0.4672489082969432,0.07542742205833054,1.1728395061728396,0.6034063260340633,0.13576935970499496,0.9375,0.6461267605633803,0.0026818638954073082,0.8571428571428571,0.1431924882629108,0.04693261816962789,0.9473684210526315,0.5068493150684932,0.09554140127388534,0.96415770609319,0.4105011933174224,0.4676500167616493,1.2,0.8740157480314961,0.04190412336573919,1.2727272727272727,0.4699367088607595,0.03687562856185048,1.28,0.8826530612244898,0.04190412336573919,0.9090909090909091,0.17415730337078653,0.05531344284277573
Rudy Gobert,UTA,29,85,258,71,2187,-100.0,-100.0,60.0,79.0,-100.0,-100.0,274.0,367.0,28.0,16.0,25.0,11.0,-100.0,-100.0,229.0,294.0,-100.0,-100.0,166.0,214.0,782.0,-100.0,-100.0,-100.0,1.3166666666666667,0.851581508515815,0.07672634271099744,-100.0,-100.0,-100.0,1.3394160583941606,0.8685446009389671,0.35038363171355497,0.5714285714285714,0.04794520547945205,0.03580562659846547,0.44,0.02386634844868735,0.0319693094629156,-100.0,-100.0,-100.0,1.2838427947598254,0.5031645569620253,0.2928388746803069,-100.0,-100.0,-100.0,1.2891566265060241,0.8014981273408239,0.21227621483375958
Rui Hachimura,WAS,23,80,230,57,1797,65.0,37.0,176.0,233.0,-100.0,-100.0,78.0,81.0,96.0,88.0,216.0,187.0,-100.0,-100.0,89.0,110.0,-100.0,-100.0,15.0,14.0,735.0,0.5692307692307692,0.14410480349344978,0.08843537414965986,1.3238636363636365,0.8588807785888077,0.23945578231292516,-100.0,-100.0,-100.0,1.0384615384615385,0.3568075117370892,0.10612244897959183,0.9166666666666666,0.4246575342465753,0.1306122448979592,0.8657407407407407,0.23627684964200477,0.2938775510204082,-100.0,-100.0,-100.0,1.2359550561797752,0.39556962025316456,0.12108843537414966,-100.0,-100.0,-100.0,0.9333333333333333,0.20786516853932585,0.02040816326530612
Russell Westbrook,WAS,32,75,200,65,2369,415.0,325.0,389.0,367.0,5.3,3.8,-100.0,-100.0,153.0,129.0,184.0,199.0,31.0,15.0,23.0,29.0,-100.0,-100.0,48.0,49.0,1248.3,0.7831325301204819,0.3406113537117904,0.33245213490346875,0.9434447300771208,0.1922141119221411,0.311623808379396,0.7169811320754716,0.2112676056338028,0.004245774252984058,-100.0,-100.0,-100.0,0.8431372549019608,0.2808219178082192,0.12256669069935112,1.0815217391304348,0.6551312649164678,0.14740046463189937,0.4838709677419355,0.047244094488188976,0.024833773932548268,1.2608695652173914,0.4430379746835443,0.018425058078987422,-100.0,-100.0,-100.0,1.0208333333333333,0.352059925093633,0.03845229512136506
Ryan Arcidiacono,CHI,27,75,195,44,450,-100.0,-100.0,14.0,21.0,0.5,0.4,-100.0,-100.0,-100.0,-100.0,60.0,68.0,11.0,6.0,12.0,14.0,-100.0,-100.0,-100.0,-100.0,97.5,-100.0,-100.0,-100.0,1.5,0.9549878345498783,0.14358974358974358,0.8,0.3873239436619718,0.005128205128205128,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1333333333333333,0.7637231503579952,0.6153846153846154,0.5454545454545454,0.07874015748031496,0.11282051282051282,1.1666666666666667,0.2974683544303797,0.12307692307692308,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Saben Lee,DET,22,74,183,48,781,30.0,26.0,57.0,63.0,2.7,2.1,-100.0,-100.0,-100.0,-100.0,35.0,31.0,10.0,10.0,15.0,25.0,-100.0,-100.0,-100.0,-100.0,149.7,0.8666666666666667,0.517467248908297,0.20040080160320642,1.105263157894737,0.4343065693430657,0.38076152304609223,0.7777777777777778,0.3221830985915493,0.01803607214428858,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8857142857142857,0.2529832935560859,0.23380093520374085,1.0,0.6082677165354331,0.06680026720106881,1.6666666666666667,0.9731012658227848,0.10020040080160321,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Saddiq Bey,DET,22,79,215,70,1909,41.0,23.0,137.0,185.0,0.8,0.7,-100.0,-100.0,35.0,32.0,342.0,377.0,64.0,60.0,28.0,39.0,33.0,31.0,22.0,27.0,702.8,0.5609756097560976,0.13100436681222707,0.05833807626636312,1.3503649635036497,0.878345498783455,0.19493454752418898,0.8749999999999999,0.5440140845070423,0.0011383039271485487,-100.0,-100.0,-100.0,0.9142857142857143,0.4178082191780822,0.04980079681274901,1.1023391812865497,0.711217183770883,0.48662492885600456,0.9375,0.5019685039370079,0.0910643141718839,1.3928571428571428,0.7215189873417721,0.0398406374501992,0.9393939393939394,0.4489795918367347,0.04695503699487764,1.2272727272727273,0.7078651685393258,0.03130335799658509
Sam Merrill,MIL,25,76,205,30,233,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Sean McDermott,MEM,24,78,195,18,158,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,14.0,12.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,14.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8571428571428571,0.22911694510739858,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Sekou Doumbouya,DET,20,80,230,56,869,-100.0,-100.0,66.0,67.0,-100.0,-100.0,17.0,23.0,17.0,13.0,134.0,72.0,-100.0,-100.0,48.0,52.0,-100.0,-100.0,24.0,28.0,306.0,-100.0,-100.0,-100.0,1.0151515151515151,0.2895377128953771,0.21568627450980393,-100.0,-100.0,-100.0,1.3529411764705883,0.8802816901408451,0.05555555555555555,0.7647058823529411,0.19863013698630136,0.05555555555555555,0.5373134328358209,0.03818615751789976,0.43790849673202614,-100.0,-100.0,-100.0,1.0833333333333333,0.18670886075949367,0.1568627450980392,-100.0,-100.0,-100.0,1.1666666666666667,0.6254681647940075,0.0784313725490196
Semi Ojeleye,BOS,26,78,240,56,950,-100.0,-100.0,39.0,56.0,-100.0,-100.0,15.0,14.0,-100.0,-100.0,147.0,149.0,-100.0,-100.0,16.0,16.0,-100.0,-100.0,12.0,19.0,229.0,-100.0,-100.0,-100.0,1.435897435897436,0.9367396593673966,0.1703056768558952,-100.0,-100.0,-100.0,0.9333333333333333,0.22065727699530516,0.06550218340611354,-100.0,-100.0,-100.0,1.0136054421768708,0.5274463007159904,0.6419213973799127,-100.0,-100.0,-100.0,1.0,0.11550632911392406,0.06986899563318777,-100.0,-100.0,-100.0,1.5833333333333333,0.9868913857677902,0.05240174672489083
Serge Ibaka,LAC,31,82,235,41,955,-100.0,-100.0,35.0,33.0,-100.0,-100.0,105.0,129.0,49.0,37.0,77.0,80.0,-100.0,-100.0,56.0,68.0,14.0,17.0,62.0,81.0,398.0,-100.0,-100.0,-100.0,0.9428571428571428,0.1897810218978102,0.08793969849246232,-100.0,-100.0,-100.0,1.2285714285714286,0.7323943661971831,0.2638190954773869,0.7551020408163265,0.18493150684931506,0.12311557788944724,1.0389610389610389,0.5775656324582339,0.1934673366834171,-100.0,-100.0,-100.0,1.2142857142857142,0.3670886075949367,0.1407035175879397,1.2142857142857142,0.826530612244898,0.035175879396984924,1.3064516129032258,0.8239700374531835,0.15577889447236182
Seth Curry,PHI,30,74,185,57,1638,14.0,4.0,111.0,136.0,2.8,2.6,-100.0,-100.0,-100.0,-100.0,180.0,207.0,98.0,115.0,-100.0,-100.0,31.0,39.0,-100.0,-100.0,436.8,0.2857142857142857,0.026200873362445413,0.03205128205128205,1.2252252252252251,0.732360097323601,0.2541208791208791,0.9285714285714287,0.6338028169014085,0.00641025641025641,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.15,0.7995226730310262,0.41208791208791207,1.1734693877551021,0.8700787401574803,0.22435897435897437,-100.0,-100.0,-100.0,1.2580645161290323,0.8673469387755102,0.07097069597069597,-100.0,-100.0,-100.0
Shai Gilgeous-Alexander,OKC,22,78,180,35,1180,175.0,172.0,95.0,106.0,9.9,11.0,-100.0,-100.0,-100.0,-100.0,72.0,80.0,-100.0,-100.0,-100.0,-100.0,14.0,21.0,10.0,12.0,375.9,0.9828571428571429,0.7292576419213974,0.4655493482309125,1.1157894736842104,0.46958637469586373,0.25272678903963824,1.1111111111111112,0.9436619718309859,0.026336791699920193,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1111111111111112,0.7374701670644391,0.19154030327214686,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.5,0.9719387755102041,0.037243947858473,1.2,0.6722846441947565,0.026602819898909287
Shake Milton,PHI,24,77,205,63,1461,36.0,23.0,121.0,122.0,5.4,5.3,-100.0,-100.0,-100.0,-100.0,188.0,201.0,59.0,51.0,-100.0,-100.0,36.0,29.0,16.0,13.0,461.4,0.6388888888888888,0.2096069868995633,0.07802340702210664,1.0082644628099173,0.2822384428223844,0.2622453402687473,0.9814814814814814,0.7323943661971831,0.011703511053315995,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0691489361702127,0.630071599045346,0.40745557000433463,0.864406779661017,0.37401574803149606,0.12787169484178587,-100.0,-100.0,-100.0,0.8055555555555556,0.23469387755102042,0.07802340702210664,0.8125,0.10674157303370786,0.034677069787602946
Shaquille Harrison,DEN,27,79,190,34,332,-100.0,-100.0,15.0,23.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,25.0,10.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,40.0,-100.0,-100.0,-100.0,1.5333333333333334,0.9768856447688564,0.375,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.4,0.021479713603818614,0.625,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Sindarius Thornwell,ORL,26,76,215,21,217,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,14.0,14.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,14.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.49403341288782815,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Skylar Mays,ATL,23,76,205,33,269,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
