Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,off-screen_poss,off-screen_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,off-screen_ppp,off-screen_percentile,off-screen_freq
Nikola Jokic,DEN,25,84,284,73,2335,88.0,58.0,0.5,0.5,78.0,88.0,63.0,45.0,180.0,166.0,12.0,14.0,-100.0,-100.0,421.5,0.6590909090909091,0.9100817438692098,0.20877817319098457,1.0,0.20081967213114754,0.0011862396204033216,1.1282051282051282,0.34285714285714286,0.18505338078291814,0.7142857142857143,0.8445121951219512,0.1494661921708185,0.9222222222222223,0.7488262910798122,0.42704626334519574,1.1666666666666667,0.10921501706484642,0.028469750889679714,-100.0,-100.0,-100.0
Nikola Vucevic,ORL,29,83,260,62,1998,65.0,68.0,-100.0,-100.0,77.0,76.0,50.0,47.0,161.0,182.0,11.0,12.0,-100.0,-100.0,364.0,1.0461538461538462,0.29427792915531337,0.17857142857142858,-100.0,-100.0,-100.0,0.987012987012987,0.5535714285714286,0.21153846153846154,0.94,0.48323170731707316,0.13736263736263737,1.1304347826086956,0.20657276995305165,0.4423076923076923,1.0909090909090908,0.19112627986348124,0.03021978021978022,-100.0,-100.0,-100.0
Noah Vonleh,DEN,24,82,257,36,378,18.0,13.0,-100.0,-100.0,13.0,13.0,12.0,8.0,21.0,22.0,-100.0,-100.0,-100.0,-100.0,64.0,0.7222222222222222,0.8201634877384196,0.28125,-100.0,-100.0,-100.0,1.0,0.5160714285714286,0.203125,0.6666666666666666,0.9054878048780488,0.1875,1.0476190476190477,0.3908450704225352,0.328125,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Norman Powell,TOR,27,75,215,52,1479,22.0,15.0,6.5,6.1,11.0,13.0,12.0,9.0,203.0,159.0,31.0,18.0,43.0,43.0,328.5,0.6818181818181818,0.8841961852861036,0.0669710806697108,0.9384615384615385,0.35655737704918034,0.0197869101978691,1.1818181818181819,0.275,0.0334855403348554,0.75,0.8003048780487805,0.0365296803652968,0.7832512315270936,0.9178403755868545,0.6179604261796042,0.5806451612903226,0.9453924914675768,0.0943683409436834,1.0,0.44426229508196724,0.1308980213089802
Norvel Pelle,PHI,27,82,231,24,232,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,11.0,10.0,-100.0,-100.0,-100.0,-100.0,11.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9090909090909091,0.7875586854460094,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
OG Anunoby,TOR,22,79,232,69,2066,44.0,27.0,1.2,0.9,17.0,11.0,40.0,28.0,273.0,305.0,41.0,50.0,46.0,39.0,462.2,0.6136363636363636,0.9291553133514986,0.0951968844655993,0.75,0.7151639344262295,0.0025962786672436176,0.6470588235294118,0.9107142857142857,0.03678061445261792,0.7,0.8597560975609756,0.08654262224145391,1.1172161172161172,0.22769953051643194,0.590653396797923,1.2195121951219512,0.08532423208191127,0.08870618779749026,0.8478260869565217,0.6868852459016394,0.099524015577672
Omari Spellman,MIN,22,80,245,49,886,29.0,16.0,-100.0,-100.0,23.0,24.0,22.0,25.0,69.0,87.0,-100.0,-100.0,-100.0,-100.0,143.0,0.5517241379310345,0.9591280653950953,0.20279720279720279,-100.0,-100.0,-100.0,1.0434782608695652,0.45,0.16083916083916083,1.1363636363636365,0.18902439024390244,0.15384615384615385,1.2608695652173914,0.07042253521126761,0.4825174825174825,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Oshae Brissett,TOR,22,79,210,19,135,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Otto Porter Jr.,CHI,27,80,198,14,331,-100.0,-100.0,1.4,1.1,-100.0,-100.0,-100.0,-100.0,38.0,29.0,-100.0,-100.0,11.0,16.0,50.4,-100.0,-100.0,-100.0,0.7857142857142858,0.680327868852459,0.027777777777777776,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7631578947368421,0.931924882629108,0.753968253968254,-100.0,-100.0,-100.0,1.4545454545454546,0.03934426229508197,0.21825396825396826
P.J. Tucker,HOU,35,77,245,72,2467,126.0,111.0,-100.0,-100.0,17.0,15.0,87.0,77.0,290.0,265.0,59.0,50.0,41.0,45.0,620.0,0.8809523809523809,0.553133514986376,0.2032258064516129,-100.0,-100.0,-100.0,0.8823529411764706,0.6964285714285714,0.027419354838709678,0.8850574712643678,0.5945121951219512,0.1403225806451613,0.9137931034482759,0.7793427230046949,0.46774193548387094,0.847457627118644,0.6416382252559727,0.09516129032258064,1.0975609756097562,0.28524590163934427,0.06612903225806452
P.J. Washington,CHA,21,79,230,58,1759,56.0,38.0,-100.0,-100.0,37.0,29.0,59.0,71.0,251.0,273.0,13.0,12.0,32.0,40.0,448.0,0.6785714285714286,0.888283378746594,0.125,-100.0,-100.0,-100.0,0.7837837837837838,0.7928571428571428,0.08258928571428571,1.2033898305084745,0.11280487804878049,0.13169642857142858,1.0876494023904382,0.29107981220657275,0.5602678571428571,0.9230769230769231,0.4726962457337884,0.029017857142857144,1.25,0.12459016393442623,0.07142857142857142
PJ Dozier,DEN,23,78,205,29,412,10.0,8.0,1.7,1.2,-100.0,-100.0,-100.0,-100.0,39.0,45.0,14.0,11.0,-100.0,-100.0,64.7,0.8,0.6893732970027248,0.1545595054095827,0.7058823529411765,0.8278688524590164,0.026275115919629055,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1538461538461537,0.18192488262910797,0.6027820710973725,0.7857142857142857,0.7320819112627986,0.21638330757341576,-100.0,-100.0,-100.0
Pascal Siakam,TOR,26,81,230,60,2110,49.0,39.0,3.2,3.1,29.0,26.0,33.0,26.0,440.0,432.0,33.0,23.0,45.0,28.0,632.2,0.7959183673469388,0.7002724795640327,0.0775071180006327,0.96875,0.29098360655737704,0.00506168933881683,0.896551724137931,0.6785714285714286,0.04587155963302752,0.7878787878787878,0.7454268292682927,0.05219867130654856,0.9818181818181818,0.6056338028169014,0.6959822840873141,0.696969696969697,0.8703071672354948,0.05219867130654856,0.6222222222222222,0.9147540983606557,0.07118000632711168
Pat Connaughton,MIL,27,77,209,67,1243,21.0,12.0,0.2,0.2,17.0,12.0,19.0,18.0,147.0,135.0,74.0,83.0,59.0,66.0,337.2,0.5714285714285714,0.952316076294278,0.06227758007117438,1.0,0.20081967213114754,0.0005931198102016608,0.7058823529411765,0.8517857142857143,0.05041518386714117,0.9473684210526315,0.4603658536585366,0.05634638196915777,0.9183673469387755,0.7629107981220657,0.4359430604982207,1.1216216216216217,0.14675767918088736,0.2194543297746145,1.11864406779661,0.2721311475409836,0.17497034400948994
Patrick Beverley,LAC,31,73,180,51,1342,41.0,28.0,1.1,1.0,14.0,17.0,38.0,32.0,146.0,122.0,38.0,27.0,48.0,36.0,326.1,0.6829268292682927,0.8801089918256131,0.1257283042011653,0.9090909090909091,0.42418032786885246,0.0033731984053971173,1.2142857142857142,0.20892857142857144,0.04293161606869058,0.8421052631578947,0.6615853658536586,0.11652867218644587,0.8356164383561644,0.8802816901408451,0.4477154247163446,0.7105263157894737,0.856655290102389,0.11652867218644587,0.75,0.8163934426229508,0.14719411223551057
Patrick McCaw,TOR,24,79,181,37,908,24.0,24.0,-100.0,-100.0,-100.0,-100.0,14.0,22.0,96.0,87.0,32.0,31.0,38.0,31.0,204.0,1.0,0.35013623978201636,0.11764705882352941,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.5714285714285714,0.003048780487804878,0.06862745098039216,0.90625,0.7934272300469484,0.47058823529411764,0.96875,0.39590443686006827,0.1568627450980392,0.8157894736842105,0.7442622950819672,0.18627450980392157
Patrick Patterson,LAC,31,80,235,59,776,46.0,36.0,-100.0,-100.0,14.0,9.0,30.0,25.0,84.0,86.0,-100.0,-100.0,15.0,13.0,189.0,0.782608695652174,0.7111716621253406,0.24338624338624337,-100.0,-100.0,-100.0,0.6428571428571429,0.9160714285714285,0.07407407407407407,0.8333333333333334,0.6783536585365854,0.15873015873015872,1.0238095238095237,0.4518779342723005,0.4444444444444444,-100.0,-100.0,-100.0,0.8666666666666667,0.6655737704918033,0.07936507936507936
Patty Mills,SAS,31,73,180,66,1485,28.0,26.0,2.9,2.5,-100.0,-100.0,28.0,27.0,153.0,174.0,40.0,31.0,29.0,27.0,280.9,0.9285714285714286,0.4604904632152589,0.09967960128159488,0.8620689655172414,0.5163934426229508,0.010323958704165184,-100.0,-100.0,-100.0,0.9642857142857143,0.4375,0.09967960128159488,1.1372549019607843,0.19483568075117372,0.5446778212887149,0.775,0.7474402730375427,0.1423994304022784,0.9310344827586207,0.5672131147540984,0.10323958704165184
Paul George,LAC,30,80,220,48,1419,35.0,44.0,7.6,7.3,15.0,16.0,11.0,9.0,163.0,181.0,27.0,15.0,24.0,6.0,282.6,1.2571428571428571,0.07901907356948229,0.12384996461429582,0.9605263157894737,0.3073770491803279,0.026893135173389947,1.0666666666666667,0.4303571428571429,0.053078556263269634,0.8181818181818182,0.6996951219512195,0.0389242745930644,1.1104294478527608,0.24413145539906103,0.5767869780608633,0.5555555555555556,0.9488054607508533,0.09554140127388534,0.25,0.9901639344262295,0.08492569002123142
Paul Millsap,DEN,35,79,257,51,1240,52.0,45.0,0.2,0.3,29.0,23.0,29.0,22.0,195.0,208.0,23.0,9.0,27.0,23.0,355.2,0.8653846153846154,0.5749318801089919,0.1463963963963964,1.4999999999999998,0.00819672131147541,0.0005630630630630631,0.7931034482758621,0.7821428571428571,0.08164414414414414,0.7586206896551724,0.7804878048780488,0.08164414414414414,1.0666666666666667,0.3368544600938967,0.5489864864864865,0.391304347826087,0.9880546075085325,0.06475225225225226,0.8518518518518519,0.6770491803278689,0.07601351351351351
Paul Watson,TOR,25,78,210,10,87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Quinn Cook,LAL,27,73,180,44,508,10.0,14.0,2.6,2.7,10.0,14.0,15.0,19.0,46.0,43.0,19.0,23.0,13.0,5.0,115.6,1.4,0.020435967302452316,0.08650519031141869,1.0384615384615385,0.10450819672131148,0.02249134948096886,1.4,0.10357142857142858,0.08650519031141869,1.2666666666666666,0.07926829268292683,0.12975778546712805,0.9347826086956522,0.7183098591549296,0.397923875432526,1.2105263157894737,0.08873720136518772,0.16435986159169552,0.38461538461538464,0.9770491803278688,0.11245674740484429
Quinndary Weatherspoon,SAS,23,75,205,11,78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
RJ Barrett,NYK,20,78,214,56,1704,44.0,43.0,5.4,4.2,15.0,23.0,27.0,31.0,183.0,209.0,60.0,56.0,77.0,63.0,411.4,0.9772727272727273,0.3787465940054496,0.10695187165775402,0.7777777777777778,0.6926229508196722,0.013125911521633449,1.5333333333333334,0.05,0.036460865337870685,1.1481481481481481,0.17682926829268292,0.06562955760816724,1.1420765027322404,0.19248826291079812,0.4448225571220224,0.9333333333333333,0.447098976109215,0.14584346135148274,0.8181818181818182,0.7377049180327869,0.18716577540106952
Rajon Rondo,LAL,34,73,180,48,984,15.0,16.0,5.4,4.9,15.0,9.0,13.0,7.0,84.0,78.0,34.0,34.0,16.0,14.0,182.4,1.0666666666666667,0.26975476839237056,0.08223684210526315,0.9074074074074074,0.430327868852459,0.02960526315789474,0.6,0.9428571428571428,0.08223684210526315,0.5384615384615384,0.9710365853658537,0.0712719298245614,0.9285714285714286,0.7394366197183099,0.4605263157894737,1.0,0.3532423208191126,0.18640350877192982,0.875,0.6491803278688525,0.08771929824561403
Raul Neto,PHI,28,73,180,54,668,20.0,17.0,2.0,1.6,-100.0,-100.0,-100.0,-100.0,43.0,34.0,28.0,14.0,16.0,13.0,109.0,0.85,0.6049046321525886,0.1834862385321101,0.8,0.6331967213114754,0.01834862385321101,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7906976744186046,0.9107981220657277,0.3944954128440367,0.5,0.9641638225255973,0.25688073394495414,0.8125,0.7475409836065574,0.14678899082568808
Rayjon Tucker,UTA,22,75,209,20,161,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Reggie Bullock,NYK,29,78,205,29,684,14.0,10.0,0.4,0.3,-100.0,-100.0,-100.0,-100.0,49.0,66.0,27.0,21.0,18.0,15.0,108.4,0.7142857142857143,0.8337874659400545,0.12915129151291513,0.7499999999999999,0.7336065573770492,0.0036900369003690036,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.346938775510204,0.03755868544600939,0.45202952029520294,0.7777777777777778,0.7440273037542662,0.24907749077490773,0.8333333333333334,0.7081967213114754,0.16605166051660517
Reggie Jackson,LAC,30,75,208,31,743,-100.0,-100.0,2.9,2.3,-100.0,-100.0,-100.0,-100.0,77.0,61.0,13.0,15.0,-100.0,-100.0,92.9,-100.0,-100.0,-100.0,0.793103448275862,0.6577868852459017,0.03121636167922497,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7922077922077922,0.9061032863849765,0.828848223896663,1.1538461538461537,0.11604095563139932,0.13993541442411195,-100.0,-100.0,-100.0
Richaun Holmes,SAC,26,82,235,44,1242,41.0,48.0,-100.0,-100.0,31.0,42.0,52.0,53.0,74.0,48.0,-100.0,-100.0,-100.0,-100.0,198.0,1.170731707317073,0.13896457765667575,0.20707070707070707,-100.0,-100.0,-100.0,1.3548387096774193,0.12142857142857143,0.15656565656565657,1.0192307692307692,0.3353658536585366,0.26262626262626265,0.6486486486486487,0.9765258215962441,0.37373737373737376,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ricky Rubio,PHX,29,75,190,65,2016,49.0,56.0,2.4,1.5,-100.0,-100.0,36.0,27.0,194.0,209.0,54.0,57.0,42.0,45.0,377.4,1.1428571428571428,0.16621253405994552,0.12983571807101218,0.625,0.9323770491803278,0.006359300476947536,-100.0,-100.0,-100.0,0.75,0.8003048780487805,0.09538950715421304,1.077319587628866,0.3075117370892019,0.5140434552199259,1.0555555555555556,0.2696245733788396,0.14308426073131955,1.0714285714285714,0.34590163934426227,0.11128775834658189
Robert Covington,HOU,29,79,209,70,2137,70.0,74.0,0.1,0.2,11.0,9.0,66.0,55.0,251.0,234.0,40.0,34.0,42.0,49.0,480.1,1.0571428571428572,0.2779291553133515,0.14580295771714225,2.0,0.004098360655737705,0.00020828993959591752,0.8181818181818182,0.7571428571428571,0.022911893355550925,0.8333333333333334,0.6783536585365854,0.13747136013330555,0.9322709163346613,0.7253521126760564,0.522807748385753,0.85,0.6331058020477816,0.083315975838367,1.1666666666666667,0.19508196721311474,0.08748177463028535
Robert Williams III,BOS,22,80,237,29,388,17.0,9.0,-100.0,-100.0,14.0,17.0,-100.0,-100.0,30.0,15.0,-100.0,-100.0,-100.0,-100.0,61.0,0.5294117647058824,0.9645776566757494,0.2786885245901639,-100.0,-100.0,-100.0,1.2142857142857142,0.20892857142857144,0.22950819672131148,-100.0,-100.0,-100.0,0.5,0.9882629107981221,0.4918032786885246,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Robin Lopez,MIL,32,84,281,66,958,17.0,14.0,-100.0,-100.0,56.0,53.0,30.0,27.0,103.0,100.0,-100.0,-100.0,-100.0,-100.0,206.0,0.8235294117647058,0.6321525885558583,0.0825242718446602,-100.0,-100.0,-100.0,0.9464285714285714,0.5892857142857143,0.27184466019417475,0.9,0.5716463414634146,0.14563106796116504,0.970873786407767,0.6408450704225352,0.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Rodions Kurucs,BKN,22,81,228,47,684,30.0,30.0,-100.0,-100.0,11.0,10.0,15.0,18.0,55.0,48.0,17.0,19.0,18.0,16.0,146.0,1.0,0.35013623978201636,0.2054794520547945,-100.0,-100.0,-100.0,0.9090909090909091,0.6625,0.07534246575342465,1.2,0.12195121951219512,0.10273972602739725,0.8727272727272727,0.8403755868544601,0.3767123287671233,1.1176470588235294,0.15358361774744028,0.11643835616438356,0.8888888888888888,0.6262295081967213,0.1232876712328767
Rodney Hood,POR,27,80,208,21,619,-100.0,-100.0,2.1,2.1,-100.0,-100.0,15.0,14.0,43.0,53.0,20.0,18.0,11.0,4.0,91.1,-100.0,-100.0,-100.0,1.0,0.20081967213114754,0.023051591657519212,-100.0,-100.0,-100.0,0.9333333333333333,0.4878048780487805,0.16465422612513722,1.2325581395348837,0.0892018779342723,0.4720087815587267,0.9,0.5255972696245734,0.21953896816684962,0.36363636363636365,0.9819672131147541,0.1207464324917673
Rodney McGruder,LAC,28,76,205,56,871,22.0,15.0,0.7,0.5,-100.0,-100.0,-100.0,-100.0,64.0,59.0,37.0,47.0,22.0,23.0,145.7,0.6818181818181818,0.8841961852861036,0.1509951956074125,0.7142857142857143,0.8155737704918032,0.004804392587508579,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.921875,0.7511737089201878,0.43925875085792726,1.2702702702702702,0.06825938566552901,0.2539464653397392,1.0454545454545454,0.37868852459016394,0.1509951956074125
Romeo Langford,BOS,20,76,216,32,370,17.0,17.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,38.0,31.0,-100.0,-100.0,-100.0,-100.0,55.0,1.0,0.35013623978201636,0.3090909090909091,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8157894736842105,0.892018779342723,0.6909090909090909,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Rondae Hollis-Jefferson,TOR,25,78,217,60,1122,40.0,21.0,-100.0,-100.0,12.0,7.0,28.0,18.0,175.0,180.0,26.0,20.0,28.0,20.0,309.0,0.525,0.9700272479564033,0.12944983818770225,-100.0,-100.0,-100.0,0.5833333333333334,0.9589285714285715,0.038834951456310676,0.6428571428571429,0.9283536585365854,0.09061488673139159,1.0285714285714285,0.43779342723004694,0.5663430420711975,0.7692307692307693,0.7627986348122867,0.08414239482200647,0.7142857142857143,0.8459016393442623,0.09061488673139159
Royce O'Neale,UTA,27,76,226,71,2049,91.0,77.0,-100.0,-100.0,19.0,25.0,61.0,55.0,145.0,138.0,106.0,118.0,84.0,74.0,506.0,0.8461538461538461,0.6130790190735694,0.17984189723320157,-100.0,-100.0,-100.0,1.3157894736842106,0.14285714285714285,0.037549407114624504,0.9016393442622951,0.5640243902439024,0.12055335968379446,0.9517241379310345,0.687793427230047,0.2865612648221344,1.1132075471698113,0.15699658703071673,0.20948616600790515,0.8809523809523809,0.6295081967213115,0.16600790513833993
Rudy Gay,SAS,33,80,250,67,1461,68.0,60.0,1.6,1.5,19.0,27.0,36.0,26.0,192.0,212.0,18.0,13.0,21.0,17.0,355.6,0.8823529411764706,0.5504087193460491,0.19122609673790775,0.9375,0.36270491803278687,0.004499437570303712,1.4210526315789473,0.1,0.053430821147356575,0.7222222222222222,0.8323170731707317,0.10123734533183351,1.1041666666666667,0.25704225352112675,0.5399325084364454,0.7222222222222222,0.8395904436860068,0.050618672665916756,0.8095238095238095,0.7508196721311475,0.05905511811023622
Rudy Gobert,UTA,28,85,258,68,2333,113.0,75.0,-100.0,-100.0,100.0,98.0,70.0,53.0,196.0,182.0,23.0,25.0,26.0,19.0,528.0,0.6637168141592921,0.9073569482288828,0.21401515151515152,-100.0,-100.0,-100.0,0.98,0.5571428571428572,0.1893939393939394,0.7571428571428571,0.7835365853658537,0.13257575757575757,0.9285714285714286,0.7394366197183099,0.3712121212121212,1.0869565217391304,0.19965870307167236,0.043560606060606064,0.7307692307692307,0.8262295081967214,0.04924242424242424
Rui Hachimura,WAS,22,80,230,48,1444,49.0,37.0,-100.0,-100.0,26.0,26.0,33.0,39.0,144.0,151.0,21.0,24.0,30.0,26.0,303.0,0.7551020408163265,0.7629427792915532,0.1617161716171617,-100.0,-100.0,-100.0,1.0,0.5160714285714286,0.0858085808580858,1.1818181818181819,0.14786585365853658,0.10891089108910891,1.0486111111111112,0.3826291079812207,0.4752475247524752,1.1428571428571428,0.1296928327645051,0.06930693069306931,0.8666666666666667,0.6655737704918033,0.09900990099009901
Russell Westbrook,HOU,31,75,200,57,2049,39.0,23.0,5.3,3.8,14.0,21.0,32.0,33.0,183.0,216.0,55.0,42.0,39.0,39.0,367.3,0.5897435897435898,0.9427792915531336,0.10618023414102913,0.7169811320754716,0.8073770491803278,0.01442962156275524,1.5,0.06428571428571428,0.03811598148652328,1.03125,0.3246951219512195,0.08712224339776749,1.180327868852459,0.15023474178403756,0.49823032943098283,0.7636363636363637,0.7679180887372014,0.14974135583991288,1.0,0.44426229508196724,0.10618023414102913
Ryan Anderson,HOU,32,81,240,2,14,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Ryan Arcidiacono,CHI,26,75,195,58,930,26.0,19.0,0.5,0.4,12.0,18.0,23.0,15.0,105.0,91.0,27.0,30.0,22.0,24.0,215.5,0.7307692307692307,0.8024523160762943,0.12064965197215777,0.8,0.6331967213114754,0.002320185614849188,1.5,0.06428571428571428,0.05568445475638051,0.6521739130434783,0.9237804878048781,0.10672853828306264,0.8666666666666667,0.8474178403755869,0.4872389791183295,1.1111111111111112,0.16040955631399317,0.12529002320185614,1.0909090909090908,0.30327868852459017,0.10208816705336426
Ryan Broekhoff,PHI,29,78,215,17,180,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,19.0,20.0,-100.0,-100.0,-100.0,-100.0,19.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0526315789473684,0.37089201877934275,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Sekou Doumbouya,DET,19,80,230,38,754,28.0,31.0,-100.0,-100.0,13.0,12.0,19.0,20.0,48.0,56.0,14.0,20.0,15.0,7.0,137.0,1.1071428571428572,0.2098092643051771,0.20437956204379562,-100.0,-100.0,-100.0,0.9230769230769231,0.6357142857142857,0.0948905109489051,1.0526315789473684,0.2865853658536585,0.1386861313868613,1.1666666666666667,0.16901408450704225,0.35036496350364965,1.4285714285714286,0.023890784982935155,0.10218978102189781,0.4666666666666667,0.9639344262295082,0.10948905109489052
Semi Ojeleye,BOS,25,78,240,69,1011,35.0,31.0,-100.0,-100.0,-100.0,-100.0,34.0,41.0,106.0,119.0,21.0,11.0,28.0,10.0,224.0,0.8857142857142857,0.5463215258855586,0.15625,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2058823529411764,0.10975609756097561,0.15178571428571427,1.1226415094339623,0.2147887323943662,0.4732142857142857,0.5238095238095238,0.9590443686006825,0.09375,0.35714285714285715,0.9868852459016394,0.125
Serge Ibaka,TOR,30,84,235,55,1485,55.0,41.0,-100.0,-100.0,33.0,34.0,25.0,16.0,163.0,147.0,-100.0,-100.0,-100.0,-100.0,276.0,0.7454545454545455,0.7874659400544959,0.19927536231884058,-100.0,-100.0,-100.0,1.0303030303030303,0.46785714285714286,0.11956521739130435,0.64,0.9329268292682927,0.09057971014492754,0.901840490797546,0.7981220657276995,0.5905797101449275,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Seth Curry,DAL,29,74,185,64,1576,35.0,38.0,2.8,2.6,12.0,16.0,36.0,35.0,125.0,131.0,48.0,50.0,46.0,43.0,304.8,1.0857142857142856,0.24250681198910082,0.11482939632545931,0.9285714285714287,0.3770491803278688,0.009186351706036745,1.3333333333333333,0.13214285714285715,0.03937007874015748,0.9722222222222222,0.4146341463414634,0.11811023622047244,1.048,0.3873239436619718,0.41010498687664043,1.0416666666666667,0.28498293515358364,0.15748031496062992,0.9347826086956522,0.5508196721311476,0.15091863517060367
Shabazz Napier,WAS,28,72,175,56,1344,28.0,33.0,-100.0,-100.0,-100.0,-100.0,27.0,23.0,117.0,139.0,43.0,26.0,17.0,20.0,232.0,1.1785714285714286,0.12806539509536785,0.1206896551724138,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8518518518518519,0.6432926829268293,0.11637931034482758,1.188034188034188,0.1431924882629108,0.5043103448275862,0.6046511627906976,0.9283276450511946,0.1853448275862069,1.1764705882352942,0.18032786885245902,0.07327586206896551
Shai Gilgeous-Alexander,OKC,21,77,180,70,2428,60.0,46.0,9.9,11.0,23.0,19.0,54.0,61.0,217.0,199.0,82.0,73.0,71.0,82.0,516.9,0.7666666666666667,0.7465940054495913,0.11607661056297157,1.1111111111111112,0.05327868852459016,0.01915264074289031,0.8260869565217391,0.75,0.0444960340491391,1.1296296296296295,0.19817073170731708,0.10446894950667442,0.9170506912442397,0.7676056338028169,0.4198104082027472,0.8902439024390244,0.5358361774744027,0.15863803443606114,1.1549295774647887,0.21967213114754097,0.13735732249951635
Shake Milton,PHI,23,77,205,40,805,12.0,14.0,5.4,5.3,-100.0,-100.0,-100.0,-100.0,49.0,51.0,25.0,19.0,19.0,22.0,110.4,1.1666666666666667,0.14305177111716622,0.10869565217391304,0.9814814814814814,0.27459016393442626,0.04891304347826087,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0408163265306123,0.4025821596244131,0.4438405797101449,0.76,0.7713310580204779,0.22644927536231882,1.1578947368421053,0.2081967213114754,0.1721014492753623
Shamorie Ponds,TOR,22,72,175,4,11,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
